country_name,iso3,stakeholder,fit_inst,fit,share,resource_rents_pct_gdp,resource_rents_year
Eritrea,ERI,Magicians,0.2502674762585099,0.2502674762585099,0.2758148226431779,26.9562621368195,2011
Eritrea,ERI,Workhorses,0.10789599409147856,0.10789599409147856,0.11891003545147476,26.9562621368195,2011
Eritrea,ERI,Rentiers,0.5049570620102108,0.4587719648751306,0.5056034847891817,26.9562621368195,2011
Eritrea,ERI,Powerbrokers,0.9888059701492538,0.0904395704404805,0.09967165711616564,26.9562621368195,2011
Estonia,EST,Magicians,0.6921418306034945,0.6921418306034945,0.3866242362186326,1.72122598420606,2021
Estonia,EST,Workhorses,0.9239127549215889,0.9239127549215889,0.5160894016371687,1.72122598420606,2021
Estonia,EST,Rentiers,0.4097140951156766,0.1648849407172845,0.09210325319189397,1.72122598420606,2021
Estonia,EST,Powerbrokers,0.01552795031055898,0.00927889713679744,0.005183108952304745,1.72122598420606,2021
Eswatini,SWZ,Magicians,0.3018581946500981,0.3018581946500981,0.3005624777138999,2.99915237990705,2021
Eswatini,SWZ,Workhorses,0.21546721123094206,0.21546721123094206,0.214542324911023,2.99915237990705,2021
Eswatini,SWZ,Rentiers,0.42929985394834186,0.21203224493790054,0.2111221031042338,2.99915237990705,2021
Eswatini,SWZ,Powerbrokers,0.5432812644850282,0.27495332287961793,0.2737730942708433,2.99915237990705,2021
Ethiopia,ETH,Magicians,0.3326091066273227,0.3326091066273227,0.29521064700177446,5.86707347361267,2021
Ethiopia,ETH,Workhorses,0.23944264129731707,0.23944264129731707,0.21251978869116195,5.86707347361267,2021
Ethiopia,ETH,Rentiers,0.4702255585276204,0.28959013055664423,0.2570287105901284,5.86707347361267,2021
Ethiopia,ETH,Powerbrokers,0.6899508667840919,0.2650421012646207,0.23524085371693515,5.86707347361267,2021
Fiji,FJI,Magicians,0.43304393234086974,0.43304393234086974,0.3793144637775812,2.25290361305504,2021
Fiji,FJI,Workhorses,0.556977099813544,0.556977099813544,0.4878707543831059,2.25290361305504,2021
Fiji,FJI,Rentiers,0.26522415459775994,0.12129153411482925,0.1062424151166996,2.25290361305504,2021
Fiji,FJI,Powerbrokers,0.05590062111801242,0.030336312679896983,0.02657236672261337,2.25290361305504,2021
Finland,FIN,Magicians,0.7055153423954755,0.7055153423954755,0.38449101891248944,0.448312840515242,2021
Finland,FIN,Workhorses,0.8883671031873739,0.8883671031873739,0.4841413816928505,0.448312840515242,2021
Finland,FIN,Rentiers,0.4842603104163361,0.11220665729159007,0.06115026761051575,0.448312840515242,2021
Finland,FIN,Powerbrokers,0.16770186335403725,0.1288441145281018,0.0702173317841444,0.448312840515242,2021
France,FRA,Magicians,0.7258085632375201,0.7258085632375201,0.3680918456131001,0.0325366370984223,2021
France,FRA,Workhorses,0.8622527489234999,0.8622527489234999,0.43728914456518353,0.0325366370984223,2021
France,FRA,Rentiers,0.5746027782665486,0.03153307929511547,0.01599191569720415,0.0325366370984223,2021
France,FRA,Powerbrokers,0.3726708074534162,0.3522193607029238,0.17862709412451216,0.0325366370984223,2021
Gabon,GAB,Magicians,0.4712837916187514,0.4712837916187514,0.3274243898877669,18.4933440925176,2021
Gabon,GAB,Workhorses,0.5226117296727905,0.5226117296727905,0.3630844721999891,18.4933440925176,2021
Gabon,GAB,Rentiers,0.4297686095101576,0.36687564226476865,0.25488683351622615,18.4933440925176,2021
Gabon,GAB,Powerbrokers,0.5370700843608046,0.07859562210158118,0.054604304396017767,18.4933440925176,2021
Georgia,GEO,Magicians,0.4052531851454063,0.4052531851454063,0.34284039188936477,1.38946631019879,2021
Georgia,GEO,Workhorses,0.4746487686729935,0.4746487686729935,0.4015484043716173,1.38946631019879,2021
Georgia,GEO,Rentiers,0.3281723853827347,0.12006306782295172,0.10157222875149248,1.38946631019879,2021
Georgia,GEO,Powerbrokers,0.2871280244739038,0.18208118625174385,0.15403897498752547,1.38946631019879,2021
Germany,DEU,Magicians,0.7478403606875037,0.7478403606875037,0.38559781561081274,0.0770848993139744,2021
Germany,DEU,Workhorses,0.9324443390447869,0.9324443390447869,0.48078242257986475,0.0770848993139744,2021
Germany,DEU,Rentiers,0.5277110157738242,0.04183075125036411,0.021568568848933486,0.0770848993139744,2021
