country_name,year,UMAP1,UMAP2,region
Spain,2015,-6.491053625579849,0.5485322190830613,W. Europe & N. America
Spain,2025,-6.533443018432632,0.5901990844318772,W. Europe & N. America
Syria,1975,4.38965196943663,-3.2498252676417922,Middle East & N. Africa
Syria,1985,4.268086627487167,-3.299059181063423,Middle East & N. Africa
Syria,1995,4.3503622565307465,-3.3357255743434524,Middle East & N. Africa
Syria,2005,4.281368688110336,-3.22297838196064,Middle East & N. Africa
Syria,2015,4.389141515258774,-3.058944015352974,Middle East & N. Africa
Syria,2025,2.6850102696456752,-1.7588794516017532,Middle East & N. Africa
Tunisia,1975,1.057324894134029,-1.9711535261561965,Middle East & N. Africa
Tunisia,1985,1.0751449916400753,-2.095023183672676,Middle East & N. Africa
Tunisia,1995,0.8949014250078046,-2.2527339743068313,Middle East & N. Africa
Tunisia,2005,0.7846188250818097,-2.315318136065254,Middle East & N. Africa
Tunisia,2015,-1.737272783752457,1.4238373501608277,Middle East & N. Africa
Tunisia,2025,0.5337630066909634,-1.5615387247493362,Middle East & N. Africa
Türkiye,1975,0.8420661840476834,0.7746806456158066,Middle East & N. Africa
Türkiye,1985,0.9430648129322373,0.7405350221702958,Middle East & N. Africa
Türkiye,1995,0.8665624637045705,0.8006427599499131,Middle East & N. Africa
Türkiye,2005,0.78515379166983,0.7329585863659287,Middle East & N. Africa
Türkiye,2015,0.8298471126594388,0.4144979430744553,Middle East & N. Africa
Türkiye,2025,1.0175824653246246,-0.39323368534351344,Middle East & N. Africa
Ukraine,1995,-0.8066993203125156,0.2013089372227097,E. Europe & Central Asia
Ukraine,2005,-0.7769154753647006,0.10924932494853978,E. Europe & Central Asia
Ukraine,2015,-0.6453133072815097,0.0291125489780808,E. Europe & Central Asia
Ukraine,2025,-0.8526344742736972,0.141295643002739,E. Europe & Central Asia
United Kingdom,1975,-6.081629320617691,0.6135306669781113,W. Europe & N. America
United Kingdom,1985,-6.101950212951675,0.5608802749225998,W. Europe & N. America
United Kingdom,1995,-6.168373629089371,0.5355285717556382,W. Europe & N. America
United Kingdom,2005,-6.269197508331314,0.4715156866619492,W. Europe & N. America
United Kingdom,2015,-6.2243376221618805,0.4814018918583298,W. Europe & N. America
United Kingdom,2025,-6.087291285034195,0.5039838863918686,W. Europe & N. America
Uruguay,1975,1.639417603973373,-2.0700867460658645,Latin America & Caribbean
Uruguay,1985,-5.016071840759293,0.19055411353801732,Latin America & Caribbean
Uruguay,1995,-5.021051928039566,0.2473367168018723,Latin America & Caribbean
Uruguay,2005,-5.067898794647232,0.18976268306468969,Latin America & Caribbean
Uruguay,2015,-5.062518640991226,0.23831501737331395,Latin America & Caribbean
Uruguay,2025,-5.025923296447769,0.19237145915721898,Latin America & Caribbean
Algeria,1975,1.2854688618221126,-2.309896974413643,Middle East & N. Africa
Algeria,1985,0.8507194969692075,-1.9761534021785354,Middle East & N. Africa
Algeria,1995,0.5949686620273434,-1.672594098894844,Middle East & N. Africa
Algeria,2005,0.5114649388828122,-1.626432685702095,Middle East & N. Africa
Algeria,2015,0.554511085514053,-1.6989181326320266,Middle East & N. Africa
Algeria,2025,0.7411195490398251,-1.7665286348750686,Middle East & N. Africa
Angola,1975,3.4063980135955654,-2.5104668425014114,Sub-Saharan Africa
Angola,1985,3.372682765487655,-2.4597468660762405,Sub-Saharan Africa
Angola,1995,3.1078002009429775,-2.1620757864406204,Sub-Saharan Africa
Angola,2005,2.3106224093475185,-1.9913051412990188,Sub-Saharan Africa
Angola,2015,1.9323248419799648,-1.4555137442042922,Sub-Saharan Africa
Angola,2025,1.6757995042838894,-1.194301395266304,Sub-Saharan Africa
Armenia,1995,-0.4698951687774814,0.08618995681499486,E. Europe & Central Asia
Armenia,2005,-0.4764241423568881,-0.08044352993274684,E. Europe & Central Asia
Armenia,2015,-0.4412142481765903,-0.05536880955005641,E. Europe & Central Asia
Armenia,2025,-1.7961307015381016,0.7012113048145676,E. Europe & Central Asia
Azerbaijan,1995,0.7426788065471494,-2.6648273752620315,E. Europe & Central Asia
Azerbaijan,2005,0.6765685830154263,-2.6453357027461624,E. Europe & Central Asia
Azerbaijan,2015,0.7234873328246915,-2.7318296717097854,E. Europe & Central Asia
Azerbaijan,2025,0.7305019650497281,-2.719396381228218,E. Europe & Central Asia
Belarus,1995,-0.7153279032669223,0.4412657929966355,E. Europe & Central Asia
Belarus,2005,0.46155519819639557,-2.276672630160103,E. Europe & Central Asia
Belarus,2015,0.41313691473387115,-2.285323171465645,E. Europe & Central Asia
Belarus,2025,0.4243733439483487,-2.424126653521309,E. Europe & Central Asia
Cameroon,1975,2.72385127878569,-2.876430301516304,Sub-Saharan Africa
Cameroon,1985,2.473741606239303,-2.662158994524727,Sub-Saharan Africa
Cameroon,1995,3.0334553275146328,-0.5796591328075027,Sub-Saharan Africa
Cameroon,2005,3.0116459879913173,-0.6005981253078079,Sub-Saharan Africa
Cameroon,2015,3.0840131793060146,-0.5733024166514968,Sub-Saharan Africa
Cameroon,2025,2.9808927331008754,-0.5130157755305862,Sub-Saharan Africa
Chad,1975,3.097476914886459,-2.0416467474391555,Sub-Saharan Africa
Chad,1985,3.295008376602157,-2.4266400621821975,Sub-Saharan Africa
Chad,1995,3.291177228454574,-1.0297806547572708,Sub-Saharan Africa
Chad,2005,3.306249812606796,-1.0265889452388381,Sub-Saharan Africa
Chad,2015,3.3019337210693203,-1.003075866549263,Sub-Saharan Africa
Chad,2025,3.2782098803558193,-1.2296672151973342,Sub-Saharan Africa
China,1975,2.8506333384551845,-4.711796073763619,East Asia & Pacific
China,1985,2.7438470873870693,-4.718614368288765,East Asia & Pacific
China,1995,2.7737508568801723,-4.624925403445015,East Asia & Pacific
China,2005,2.7237360034026943,-4.676851062624703,East Asia & Pacific
China,2015,2.7967421565093837,-4.764268188326607,East Asia & Pacific
China,2025,2.8268759999313198,-4.732259063570748,East Asia & Pacific
Democratic Republic of the Congo,1975,4.192846015457138,-2.9607465551784133,Sub-Saharan Africa
Democratic Republic of the Congo,1985,4.190471604827866,-2.743615178911934,Sub-Saharan Africa
Democratic Republic of the Congo,1995,3.4904911074676357,-1.472910671084175,Sub-Saharan Africa
Democratic Republic of the Congo,2005,3.0296067748107753,-0.3285650299480056,Sub-Saharan Africa
Democratic Republic of the Congo,2015,3.2313308272399746,-0.4042339609553909,Sub-Saharan Africa
Democratic Republic of the Congo,2025,3.244759992126449,-0.29066553577686305,Sub-Saharan Africa
Republic of the Congo,1975,3.7536246333160244,-2.409842758028755,Sub-Saharan Africa
Republic of the Congo,1985,3.9318356070556484,-2.4820170687129592,Sub-Saharan Africa
Republic of the Congo,1995,2.8272046599426113,0.08794352546428685,Sub-Saharan Africa
Republic of the Congo,2005,2.5831980261840664,-1.3680608557155227,Sub-Saharan Africa
Republic of the Congo,2015,2.79694481230162,-1.3128683851649856,Sub-Saharan Africa
Republic of the Congo,2025,2.4781100306548915,-1.449670343249092,Sub-Saharan Africa
Djibouti,1975,3.883161977294906,-2.3634524630000686,Sub-Saharan Africa
Djibouti,1985,3.0287107977905117,-2.2858109758784866,Sub-Saharan Africa
Djibouti,1995,2.4448015246429287,-1.9833627031734085,Sub-Saharan Africa
Djibouti,2005,2.106080487731918,-1.6949055479457473,Sub-Saharan Africa
Djibouti,2015,2.166028097633346,-1.8491516397883987,Sub-Saharan Africa
Djibouti,2025,2.0026390109100185,-1.8350770758082962,Sub-Saharan Africa
Dominican Republic,1975,2.8189494166412197,-1.0866632746150588,Latin America & Caribbean
Dominican Republic,1985,2.5367375168838344,2.913924546391716,Latin America & Caribbean
Dominican Republic,1995,2.4790021929778896,2.997632117421379,Latin America & Caribbean
Dominican Republic,2005,2.3775246892013393,3.158463449628105,Latin America & Caribbean
Dominican Republic,2015,2.3229863200225673,3.2083069993564988,Latin America & Caribbean
Dominican Republic,2025,2.083642557624801,3.5099911405155564,Latin America & Caribbean
Eritrea,1975,3.36170311308287,-2.9535095976283645,Sub-Saharan Africa
Eritrea,1985,3.3589789423980556,-2.97794082626606,Sub-Saharan Africa
Eritrea,1995,3.0248183760680996,-3.6104901121547317,Sub-Saharan Africa
Eritrea,2005,3.3586382422485195,-3.346493034212837,Sub-Saharan Africa
Eritrea,2015,3.236848548416122,-3.3844101713588333,Sub-Saharan Africa
Eritrea,2025,3.285036042694076,-3.404609947054634,Sub-Saharan Africa
Gabon,1975,2.2485831532516323,-1.647203235476265,Sub-Saharan Africa
Gabon,1985,2.262502745155319,-1.5613436983516311,Sub-Saharan Africa
Gabon,1995,2.461722210411056,0.8482150746891404,Sub-Saharan Africa
Gabon,2005,2.527330473426803,0.8400901569435502,Sub-Saharan Africa
Gabon,2015,2.3668293509521328,1.0386752648661042,Sub-Saharan Africa
Gabon,2025,2.270675614837631,1.0002830488989258,Sub-Saharan Africa
The Gambia,1975,0.037609532836898496,0.99178411200737,Sub-Saharan Africa
The Gambia,1985,-0.06874196195222504,0.8019229485103989,Sub-Saharan Africa
The Gambia,1995,1.7483114156761013,-2.380085258333931,Sub-Saharan Africa
The Gambia,2005,1.679097369674667,-1.906194476931343,Sub-Saharan Africa
The Gambia,2015,1.6976630840339504,-1.768339662401924,Sub-Saharan Africa
The Gambia,2025,-0.26958517694093354,1.9184869839260483,Sub-Saharan Africa
Georgia,1995,0.45917393303297394,-0.20403018459583278,E. Europe & Central Asia
Georgia,2005,-1.0781672444305577,0.9960864497730637,E. Europe & Central Asia
Georgia,2015,-1.678469940658585,1.1918468749532605,E. Europe & Central Asia
Georgia,2025,-1.0607014145813145,0.5831282450268174,E. Europe & Central Asia
Guinea-Bissau,1975,2.442529872421249,-2.033927230685005,Sub-Saharan Africa
Guinea-Bissau,1985,2.8274853978195034,-2.169077186434517,Sub-Saharan Africa
Guinea-Bissau,1995,2.054710343841537,-0.27434614166522975,Sub-Saharan Africa
Guinea-Bissau,2005,2.1514111313857875,-0.01788881286884303,Sub-Saharan Africa
Guinea-Bissau,2015,1.9260398898162685,-0.019842533915290783,Sub-Saharan Africa
Guinea-Bissau,2025,2.1149073395767055,-0.2496120022227859,Sub-Saharan Africa
Jamaica,1975,-1.394933506485001,3.9174997521946335,Latin America & Caribbean
Jamaica,1985,-1.3688796009979405,3.911244363934746,Latin America & Caribbean
Jamaica,1995,-1.4369786229095616,3.8472885800907517,Latin America & Caribbean
Jamaica,2005,-1.3904195275268711,3.8356096459934617,Latin America & Caribbean
Jamaica,2015,-1.4033503975830235,3.7785291387150193,Latin America & Caribbean
Jamaica,2025,-1.2444828000030674,3.9071075631687546,Latin America & Caribbean
Kazakhstan,1995,0.6369714293517911,-2.3320284174373245,E. Europe & Central Asia
Kazakhstan,2005,0.8045577261485898,-2.454282789080391,E. Europe & Central Asia
Kazakhstan,2015,0.6502997431793057,-2.535331039278755,E. Europe & Central Asia
Kazakhstan,2025,0.6773402247466885,-2.467126636355171,E. Europe & Central Asia
Kyrgyzstan,1995,-0.23890189790345795,-0.5998602198054885,E. Europe & Central Asia
Kyrgyzstan,2005,-0.391499325271622,-0.12102809414173121,E. Europe & Central Asia
Kyrgyzstan,2015,-0.5038594450912631,-0.14279499515796656,E. Europe & Central Asia
Kyrgyzstan,2025,-0.1106894459686435,-0.877068786471138,E. Europe & Central Asia
Laos,1975,2.977278188232406,-3.021297244875679,East Asia & Pacific
Laos,1985,3.143479302886947,-4.626104621737252,East Asia & Pacific
Laos,1995,3.387342408660873,-4.88814237579609,East Asia & Pacific
Laos,2005,3.290157512191757,-4.86575296386982,East Asia & Pacific
Laos,2015,3.1618604216613613,-5.003125934450875,East Asia & Pacific
Laos,2025,3.0713712725677333,-4.915638236849556,East Asia & Pacific
Libya,1975,2.9530652318038784,-3.3009097860744094,Middle East & N. Africa
Libya,1985,3.0830664191284023,-3.331638126223335,Middle East & N. Africa
Libya,1995,3.0003459010162197,-3.299558429568062,Middle East & N. Africa
Libya,2005,2.980151728157028,-3.3128469274928665,Middle East & N. Africa
Libya,2015,3.382483199600204,-0.07172945007587428,Middle East & N. Africa
Libya,2025,3.441163495544418,-0.10280158981586451,Middle East & N. Africa
Madagascar,1975,2.0703405890502773,-1.916396646349678,Sub-Saharan Africa
Madagascar,1985,1.382316694025024,-1.9338624761989212,Sub-Saharan Africa
Madagascar,1995,1.5437089357414089,0.6155039979526902,Sub-Saharan Africa
Madagascar,2005,1.490303114418014,0.652986796052208,Sub-Saharan Africa
Madagascar,2015,1.4444050941505275,0.6962075544903183,Sub-Saharan Africa
Madagascar,2025,2.8513174805679165,-0.076530604212532,Sub-Saharan Africa
Moldova,1995,-1.0315616574249424,0.3158613158771897,E. Europe & Central Asia
Moldova,2005,-1.0869727578125157,0.3371838046619797,E. Europe & Central Asia
Moldova,2015,-1.4524977650604405,0.507545323521843,E. Europe & Central Asia
Moldova,2025,-2.266365095611588,0.9146609915802384,E. Europe & Central Asia
Namibia,1975,3.6158644709625087,-1.9457338140895462,Sub-Saharan Africa
Namibia,1985,3.454692796234115,-1.843532352297554,Sub-Saharan Africa
Namibia,1995,-0.26679782533265717,2.0857094837734604,Sub-Saharan Africa
Namibia,2005,-0.30982641839601166,2.055448086411705,Sub-Saharan Africa
Namibia,2015,-0.1778731789550937,2.1652671410152817,Sub-Saharan Africa
Namibia,2025,-0.010292991634384463,2.171007008702507,Sub-Saharan Africa
Palestine/West Bank,1975,2.875739649299606,-1.9158268259456253,Middle East & N. Africa
Palestine/West Bank,1985,2.8862956318893276,-1.9021714018275833,Middle East & N. Africa
Palestine/West Bank,1995,2.35700877046965,-0.5316224382808303,Middle East & N. Africa
Palestine/West Bank,2005,2.3381951603927456,-0.4187528179576492,Middle East & N. Africa
Palestine/West Bank,2015,2.3139072213210903,-0.5146110342433547,Middle East & N. Africa
Palestine/West Bank,2025,2.42839331961058,-0.5876099155833816,Middle East & N. Africa
Rwanda,1975,2.017331317428573,-2.675016193239937,Sub-Saharan Africa
Rwanda,1985,1.7272178087272487,-2.5815096186091995,Sub-Saharan Africa
Rwanda,1995,1.3114231679477535,-2.668737201540718,Sub-Saharan Africa
Rwanda,2005,1.1552628878393016,-2.542174129336128,Sub-Saharan Africa
Rwanda,2015,1.1497988704480968,-2.5137186335017776,Sub-Saharan Africa
Rwanda,2025,1.2080274674930416,-2.572015552370796,Sub-Saharan Africa
Somalia,1975,3.363155559066757,-3.029870776980171,Sub-Saharan Africa
Somalia,1985,4.168245986465439,-3.2013094709804153,Sub-Saharan Africa
Somalia,1995,3.7102782282867275,-0.8106372641017532,Sub-Saharan Africa
Somalia,2005,3.751524642471298,-0.7365755127360916,Sub-Saharan Africa
Somalia,2015,3.614494040969833,-0.586895971148262,Sub-Saharan Africa
Somalia,2025,3.4831826243438564,-0.28505292400623317,Sub-Saharan Africa
Sri Lanka,1975,0.6860120747127377,1.1692144697914029,East Asia & Pacific
Sri Lanka,1985,0.7981588993110501,1.1443041352937127,East Asia & Pacific
Sri Lanka,1995,0.919791192177757,1.2861534892032052,East Asia & Pacific
Sri Lanka,2005,0.8373568955697858,0.9168134643146897,East Asia & Pacific
Sri Lanka,2015,0.3879617009200894,1.3958355499813462,East Asia & Pacific
Sri Lanka,2025,-0.2506937231979526,2.1682242466518784,East Asia & Pacific
Eswatini,1975,1.9929691109695278,-3.0786531256129837,Sub-Saharan Africa
Eswatini,1985,1.9634331617393337,-3.080599574892769,Sub-Saharan Africa
Eswatini,1995,1.9449392709770046,-3.0929706381251907,Sub-Saharan Africa
Eswatini,2005,1.8963053975143276,-3.11317613586689,Sub-Saharan Africa
Eswatini,2015,1.9427550587692104,-3.0951655195643997,Sub-Saharan Africa
Eswatini,2025,1.9663089666404567,-3.101528434603462,Sub-Saharan Africa
Tajikistan,1995,2.8527890000381313,-3.447754173128853,E. Europe & Central Asia
Tajikistan,2005,2.898189381126388,-3.6534798429896926,E. Europe & Central Asia
Tajikistan,2015,3.4506396803893886,-3.8168566511561965,E. Europe & Central Asia
Tajikistan,2025,3.5107070956268154,-3.8453085707118606,E. Europe & Central Asia
Togo,1975,2.464102343086227,-2.5977702425410842,Sub-Saharan Africa
Togo,1985,2.519220784667953,-2.3497267054011917,Sub-Saharan Africa
Togo,1995,2.427636459831222,0.5272296382496262,Sub-Saharan Africa
Togo,2005,2.4237938675918422,0.7477553500244523,Sub-Saharan Africa
Togo,2015,2.3561154160537563,0.8525033606598282,Sub-Saharan Africa
Togo,2025,2.111568883422836,0.7041828347751999,Sub-Saharan Africa
Trinidad and Tobago,1975,-0.8228052105865634,3.594812841565361,Latin America & Caribbean
Trinidad and Tobago,1985,-0.9834619011840976,3.6665115071842576,Latin America & Caribbean
Trinidad and Tobago,1995,-1.1062241044006504,3.8168105794498826,Latin America & Caribbean
Trinidad and Tobago,2005,-1.05380301141359,3.8656005574772263,Latin America & Caribbean
Trinidad and Tobago,2015,-1.0369468178711094,3.834664316327324,Latin America & Caribbean
Trinidad and Tobago,2025,-1.157211109634415,3.8074392987797165,Latin America & Caribbean
Turkmenistan,1995,3.733677104476913,-4.01321914657856,E. Europe & Central Asia
Turkmenistan,2005,3.7866215262451015,-4.069671897738228,E. Europe & Central Asia
Turkmenistan,2015,3.783230021957382,-4.040707855074654,E. Europe & Central Asia
Turkmenistan,2025,3.67698426580809,-4.055825500338326,E. Europe & Central Asia
German Democratic Republic,1975,3.0915574584045253,-6.000534801333199,E. Europe & Central Asia
German Democratic Republic,1985,3.1500410590209804,-5.883084087221871,E. Europe & Central Asia
Palestine/Gaza,2015,2.572424129013046,-0.9326052950313186,Middle East & N. Africa
Palestine/Gaza,2025,2.881090596679672,-1.305953531115303,Middle East & N. Africa
Somaliland,1995,2.5654820952453457,0.11421403423046117,Sub-Saharan Africa
Somaliland,2005,2.520306423667892,0.15641388431285863,Sub-Saharan Africa
Somaliland,2015,2.3880543265380703,0.25266334548686986,Sub-Saharan Africa
Somaliland,2025,2.013131931785568,0.3513301922390366,Sub-Saharan Africa
Uzbekistan,1995,3.5027534518279873,-3.9493539617946243,E. Europe & Central Asia
Uzbekistan,2005,3.6231691393890224,-3.985422878115425,E. Europe & Central Asia
Uzbekistan,2015,3.527627423767074,-3.9741065786769485,E. Europe & Central Asia
Uzbekistan,2025,3.0098499808349453,-3.8081500814845657,E. Europe & Central Asia
Austria,1975,-5.393283888336197,1.2078062709439092,W. Europe & N. America
Austria,1985,-5.309064432617203,1.3182854069778824,W. Europe & N. America
Austria,1995,-5.121830030914322,1.379303620607605,W. Europe & N. America
Austria,2005,-5.010791822906509,1.545414180905571,W. Europe & N. America
Austria,2015,-5.075843378540054,1.3766965134451294,W. Europe & N. America
Austria,2025,-4.959322496887222,1.25078099355196,W. Europe & N. America
Bahrain,1975,2.141929343704208,-3.20163991913105,Middle East & N. Africa
Bahrain,1985,2.1904521737136684,-3.255338458864937,Middle East & N. Africa
Bahrain,1995,2.201422408584579,-3.252766399233589,Middle East & N. Africa
Bahrain,2005,2.1998489651717983,-2.977469234316597,Middle East & N. Africa
Bahrain,2015,2.1755643639602504,-3.062684326021919,Middle East & N. Africa
Bahrain,2025,2.119429901603683,-2.9030053900172805,Middle East & N. Africa
Barbados,1975,-1.3579075779876866,3.7491626454899216,Latin America & Caribbean
Barbados,1985,-1.2962782826385655,3.741595478207817,Latin America & Caribbean
Barbados,1995,-1.331055685516373,3.7314881993839646,Latin America & Caribbean
Barbados,2005,-1.3052993264160313,3.689104766995659,Latin America & Caribbean
Barbados,2015,-1.2521620240173497,3.689682216794243,Latin America & Caribbean
Barbados,2025,-1.24236182832338,3.6802987767765427,Latin America & Caribbean
Belgium,1975,-6.718158289428726,1.7849244786808396,W. Europe & N. America
Belgium,1985,-6.752956911560074,1.7771596027920151,W. Europe & N. America
Belgium,1995,-6.662937685485855,1.712214799077263,W. Europe & N. America
Belgium,2005,-6.618054911132828,1.6860575093338395,W. Europe & N. America
Belgium,2015,-6.6558914627990875,1.6558831049511338,W. Europe & N. America
Belgium,2025,-6.6354093995056305,1.6640331758568192,W. Europe & N. America
Bosnia and Herzegovina,1995,1.6780354533233486,0.1096939755985642,E. Europe & Central Asia
Bosnia and Herzegovina,2005,-1.5728681530914463,0.5111033631870652,E. Europe & Central Asia
Bosnia and Herzegovina,2015,-1.5288668122253575,0.5564635707447434,E. Europe & Central Asia
Bosnia and Herzegovina,2025,-1.490073009964005,0.5273554636547471,E. Europe & Central Asia
Bulgaria,1975,3.262467339996322,-5.953182964174996,E. Europe & Central Asia
Bulgaria,1985,3.26551432943724,-5.832202701418648,E. Europe & Central Asia
Bulgaria,1995,-2.259744926925675,1.0270051224539185,E. Europe & Central Asia
Bulgaria,2005,-2.446355148788468,0.9906499101231003,E. Europe & Central Asia
Bulgaria,2015,-2.524266764160172,0.9572366489479447,E. Europe & Central Asia
Bulgaria,2025,-2.0717208828888096,0.8772126449654007,E. Europe & Central Asia
Comoros,1975,2.8343337330856166,-1.5352564142634963,Sub-Saharan Africa
Comoros,1985,2.723996356491073,-1.3362653540065383,Sub-Saharan Africa
Comoros,1995,2.2847947630920253,0.13899526134227758,Sub-Saharan Africa
Comoros,2005,2.1180500540771328,0.3606738759586716,Sub-Saharan Africa
Comoros,2015,2.173097089294418,0.3057275725910569,Sub-Saharan Africa
Comoros,2025,2.297586277488693,-0.7730514095714187,Sub-Saharan Africa
Croatia,1995,0.7388776991405331,0.0733393146107102,E. Europe & Central Asia
Croatia,2005,-2.637235924240128,0.9213691963264847,E. Europe & Central Asia
Croatia,2015,-3.0071995701751866,0.9349895431110764,E. Europe & Central Asia
Croatia,2025,-2.5839558091125645,0.8674914850304032,E. Europe & Central Asia
Cuba,1975,3.2810537371673427,-5.846116809695015,Latin America & Caribbean
Cuba,1985,3.2865836176910244,-5.897550849764595,Latin America & Caribbean
Cuba,1995,3.3540486846008144,-5.985328464358101,Latin America & Caribbean
Cuba,2005,3.262736991409286,-6.007347373812447,Latin America & Caribbean
Cuba,2015,3.358164981369003,-6.001586704104195,Latin America & Caribbean
Cuba,2025,3.235322192672714,-5.87355211242939,Latin America & Caribbean
Cyprus,1975,-2.7044866528473057,1.9510785652706528,W. Europe & N. America
Cyprus,1985,-2.8541048016510167,1.9989699436733628,W. Europe & N. America
Cyprus,1995,-2.906569525238053,2.019466848523369,W. Europe & N. America
Cyprus,2005,-3.036600634094254,1.9837082935879136,W. Europe & N. America
Cyprus,2015,-3.1371708359680333,1.9564543081829453,W. Europe & N. America
Cyprus,2025,-3.170105978485123,1.9428059770176316,W. Europe & N. America
Czechia,1975,3.0968346152343593,-5.886538295595894,E. Europe & Central Asia
Czechia,1985,3.060308650497421,-5.882201461642037,E. Europe & Central Asia
Czechia,1995,-4.674313589569107,1.926792354733696,E. Europe & Central Asia
Czechia,2005,-4.6424990143737945,1.8369980169842148,E. Europe & Central Asia
Czechia,2015,-4.665081068511978,1.7296279384205246,E. Europe & Central Asia
Czechia,2025,-4.684124514099136,1.8795189572880173,E. Europe & Central Asia
Denmark,1975,-8.695332094665543,2.428788514287224,W. Europe & N. America
Denmark,1985,-8.731257006164567,2.3745538903782273,W. Europe & N. America
Denmark,1995,-8.67957548760988,2.358034939915886,W. Europe & N. America
Denmark,2005,-8.722232386108415,2.290067763478508,W. Europe & N. America
Denmark,2015,-8.616149469848649,2.410063476712456,W. Europe & N. America
Denmark,2025,-8.58066897058107,2.3696176721165085,W. Europe & N. America
Equatorial Guinea,1975,3.8848053965606533,-3.22341087326313,Sub-Saharan Africa
Equatorial Guinea,1985,4.055336669448837,-3.092520503847847,Sub-Saharan Africa
Equatorial Guinea,1995,4.093850806716904,-3.267297534792671,Sub-Saharan Africa
Equatorial Guinea,2005,4.019618228439316,-3.2086980627467727,Sub-Saharan Africa
Equatorial Guinea,2015,4.098050549987778,-3.2338669584682083,Sub-Saharan Africa
Equatorial Guinea,2025,4.049443439010605,-3.3025882528712844,Sub-Saharan Africa
Estonia,1995,-5.076595350738541,2.013711781651726,E. Europe & Central Asia
Estonia,2005,-5.36794285440065,2.0397911979267502,E. Europe & Central Asia
Estonia,2015,-5.30920843743898,2.061863930375328,E. Europe & Central Asia
Estonia,2025,-5.476977392669693,2.0025455667087937,E. Europe & Central Asia
Fiji,1975,-0.5903510298690952,2.9120793057987595,East Asia & Pacific
Fiji,1985,-0.6019071783981479,2.919990868718376,East Asia & Pacific
Fiji,1995,-0.5252981629333652,2.865498514325371,East Asia & Pacific
Fiji,2005,-0.5596121993026889,2.8608253909656907,East Asia & Pacific
Fiji,2015,-0.5796128954849399,3.041151852757683,East Asia & Pacific
Fiji,2025,-0.5664571967086948,3.1395839168140793,East Asia & Pacific
Finland,1975,-6.902753397460953,2.411485285908928,W. Europe & N. America
Finland,1985,-6.863793417449966,2.4498581601688767,W. Europe & N. America
Finland,1995,-6.890327021118179,2.402405114323845,W. Europe & N. America
Finland,2005,-6.889380499359146,2.3865737630436326,W. Europe & N. America
Finland,2015,-6.795650526519791,2.4162782146046067,W. Europe & N. America
Finland,2025,-6.747453257080093,2.3501344634601975,W. Europe & N. America
Greece,1975,-4.46377329492189,0.7525551034519578,W. Europe & N. America
Greece,1985,-4.61293272637941,0.8112780763218308,W. Europe & N. America
Greece,1995,-4.728224798675552,0.7832260443279648,W. Europe & N. America
Greece,2005,-4.739388033386246,0.7688891901085282,W. Europe & N. America
Greece,2015,-4.616861387725845,0.818220497519722,W. Europe & N. America
Greece,2025,-4.654953524108902,0.8020393265793229,W. Europe & N. America
Guyana,1975,0.2764217410125577,0.48991134896968846,Latin America & Caribbean
Guyana,1985,0.2557114515342557,0.3365122391292954,Latin America & Caribbean
Guyana,1995,0.022418871883376768,1.030784503967514,Latin America & Caribbean
Guyana,2005,-0.13395647668458588,1.3752848072359467,Latin America & Caribbean
Guyana,2015,-0.1690630164108432,1.5269587947437668,Latin America & Caribbean
Guyana,2025,-0.09047834539033539,1.2935910983393097,Latin America & Caribbean
Hong Kong,1975,-2.1679780926666417,2.23632976546978,East Asia & Pacific
Hong Kong,1985,-2.252359911438004,2.3205387307712937,East Asia & Pacific
Hong Kong,1995,-2.364784761901871,2.2503703548023606,East Asia & Pacific
Hong Kong,2005,-2.3571300950012364,2.1990034891674424,East Asia & Pacific
Hong Kong,2015,-2.392156406875626,2.1022821380207444,East Asia & Pacific
Hong Kong,2025,-0.7656784501037753,-0.6269340799739456,East Asia & Pacific
Iceland,1975,-6.037016436096207,1.832990081460228,W. Europe & N. America
Iceland,1985,-6.012821241851822,1.8716063214847947,W. Europe & N. America
Iceland,1995,-6.065107389923111,1.9119153334209824,W. Europe & N. America
Iceland,2005,-6.293674513336197,2.2363134337971116,W. Europe & N. America
Iceland,2015,-6.236490293975845,2.0831879092762375,W. Europe & N. America
Iceland,2025,-6.267329260345474,2.0563940121242905,W. Europe & N. America
Israel,1975,-5.442287489410416,0.595157833249321,Middle East & N. Africa
Israel,1985,-5.519565626617447,0.6595652414867783,Middle East & N. Africa
Israel,1995,-5.448730513092056,0.5857745720455552,Middle East & N. Africa
Israel,2005,-5.572377249237076,0.6695038987705613,Middle East & N. Africa
Israel,2015,-5.559318586822525,0.6087528778622056,Middle East & N. Africa
Israel,2025,-5.510719820495621,0.589480788857689,Middle East & N. Africa
Kuwait,1975,4.6242153201141205,1.2289587235460186,Middle East & N. Africa
Kuwait,1985,4.58750672674559,1.2836903272578621,Middle East & N. Africa
Kuwait,1995,4.5884511027374115,1.2617305344352627,Middle East & N. Africa
Kuwait,2005,4.611569598678574,1.2528215846428776,Middle East & N. Africa
Kuwait,2015,4.609809354309067,1.3141025690743828,Middle East & N. Africa
Kuwait,2025,4.5821127448119965,1.2560359551021958,Middle East & N. Africa
Lithuania,1995,-4.636834188934341,1.9777453853199387,E. Europe & Central Asia
Lithuania,2005,-4.782482668396011,2.0262391282627488,E. Europe & Central Asia
Lithuania,2015,-4.846658274169937,1.9698613001415635,E. Europe & Central Asia
